geonameid	name	lat	lng	fclass	fcode	admin2	population
11031878	Varikapudi Konda	16.27406	79.2387	T	MT	751	0
11032152	Kuntalapadugu Vagu	16.16621	79.04281	H	STM		0
11032153	Tharut Penta	16.2475	79.03384	S	CMP	549	0
11032154	Chinta Penta	16.24367	79.04815	S	CMP	549	0
11032155	Emloticheri Penta	16.2414	79.0659	S	CMP	549	0
11032156	Chintagudem Penta	16.24299	79.07922	S	CMP	549	0
11032157	Chintagudem	16.23975	79.07658	P	PPLQ	549	0
11032158	Peddarevu Penta	16.23085	79.08116	S	CMP	549	0
11032159	Ura Bodu	16.21408	79.07559	T	MT	549	0
11032160	Korivi Kuruva	16.21132	79.01635	T	MT	549	0
11032161	Ankamma Kunta	16.18781	79.07351	T	DPR		0
11032162	Modalamadu Cheruvu	16.1727	79.06671	H	LKI		0
11032163	Moddulagutta	16.1761	79.03288	L	LCTY	549	0
11032164	Palutla	16.1606	79.04012	P	PPL	549	0
11032165	Guttalachenu Penta	16.16254	79.07285	S	CMP	549	0
11032166	Gundala Kona Konda	16.12956	79.04987	T	HLL	549	0
11032167	Bodieddula Konda	16.13865	79.02777	T	HLL	549	0
11032168	Nekkantipenta	16.11256	79.01905	P	PPL	549	0
11032169	Bandalasela Konda	16.11543	79.07014	T	MT	549	0
11032170	Pulichintala Kona	16.10335	79.05833	T	MT	549	0
11032171	Bodigaddala Bodu	16.09594	79.05733	T	MT	549	0
11032172	Darabayalu Penta	16.07734	79.04957	S	CMP	549	0
11032173	Buduti Bodu	16.06993	79.01868	T	HLL	549	0
11032174	Buduti Penta	16.06497	79.02474	S	CMP	549	0
11032175	Gudimetta Penta	16.04978	79.06197	S	CMP	549	0
11032176	Sobanala Konda	16.0377	79.03861	T	MT	549	0
11032177	Morricheruvu Penta	16.03804	79.03133	S	CMP	549	0
11032178	Pallavani Penta	16.03565	79.00882	S	CMP	549	0
11032179	Telugurayanicheruvu	16.02457	79.0415	P	PPL	549	0
11032180	Daddanala Penta	16.02273	79.08039	S	CMP	549	0
11032181	Telugurayanicheruvu Rest House	16.01175	79.04702	S	RHSE	549	0
11032182	Munula Konda	16.01422	79.11924	T	MT	549	0
11032183	Poleramma Konda	16.04925	79.11836	T	MT	549	0
11032184	Muntaluti Penta	16.04699	79.10117	S	CMP	549	0
11032185	Durgappa Konda	16.06231	79.09382	T	MT	549	0
11032186	Madapu Chelima Penta	16.09323	79.12553	S	CMP	549	0
11032187	Korivimani Kuruva	16.10611	79.11574	T	MT	549	0
11032188	Dokudu Penta	16.12249	79.11351	S	CMP	549	0
11032189	Dwarapusari Vagu	16.20769	79.16649	H	STM		0
11032190	Pasalabayalu Penta	16.14373	79.09188	S	CMP	549	0
11032191	Naratadikelupenta	16.15856	79.14048	P	PPL	549	0
11032192	Dantasela Konda	16.18106	79.12978	T	MT	549	0
11032193	Palanka Vagu	16.22156	79.13259	H	STM		0
11032194	Tokachenu Penta	16.21008	79.10918	S	CMP	549	0
11032195	Alatamu Kota	16.21072	79.13142	T	HLL	549	0
11032196	Alatamu Penta	16.21039	79.12604	S	CMP	549	0
11032197	Patanilla Chelima	16.22057	79.10677	P	PPLQ	549	0
11032198	Kalagundam Vagu	16.23083	79.1277	H	STMI		0
11032199	Purmaklakaya Vagu	16.22867	79.09081	H	STMI		0
11032201	Edla Kunta	16.23914	79.14454	T	DPR		0
11032202	Mundkaya Vagu	16.22522	79.13336	H	STMI		0
11032203	Akkutota Bhavi	16.23273	79.13765	H	PND		0
11032204	Uskaregadi	16.2346	79.14258	P	PPLQ	549	0
11032205	Vadlavanchela Vagu	16.21427	79.16658	H	STM		0
11032206	Uskaregadi Penta	16.21818	79.18025	S	CMP	549	0
11032208	Edlabodu Penta	16.23115	79.20399	S	CMP	548	0
11032209	Gangalakunta Reserved Forest	16.20027	79.23153	L	RESF		0
11032210	Kolimittikayya Penta	16.22719	79.22102	S	CMP	751	0
11032211	Pedda Vagu	16.22347	79.19651	H	STM		0
11032212	Guni Konda	16.20693	79.23848	T	MT	751	0
11032213	Are Penta	16.20128	79.20112	S	CMP	549	0
11032214	Daruni Penta	16.19694	79.18261	S	CMP	549	0
11032215	Maddulasari Vagu	16.2115	79.18996	H	STM		0
11032216	Bakka Konda	16.18599	79.18314	T	MT	549	0
11032217	Gulati Penta	16.19451	79.15007	S	CMP	549	0
11032218	Sallubanda Penta	16.18079	79.18599	S	CMP	549	0
11032219	Rollamanu Banda	16.16307	79.18689	T	HLL	549	0
11032220	Venkatanarayana Bhavi	16.17732	79.22032	S	MN	751	0
11032221	Boyapadu Penta	16.19205	79.24389	S	CMP	751	0
11032222	Mutukuru Reserved Forest	16.17835	79.24359	L	RESF		0
11032223	Jiri Banda	16.17675	79.23756	P	PPLQ	751	0
11032224	Sidugu Bodu	16.16199	79.23934	T	MT	549	0
11032225	Billudumanumora Penta	16.1615	79.22135	S	CMP	549	0
11032226	Chennavaram Penta	16.14829	79.21964	S	CMP	549	0
11032227	Chennavaram Konda	16.13342	79.22349	T	MT	549	0
11032228	Burigundalu Penta	16.13808	79.17158	S	CMP	549	0
11032229	Garnipenta	16.10594	79.20941	P	PPL	549	0
11032230	Chintamani Penta	16.10726	79.1748	S	CMP	549	0
11032231	Nichandla Penta	16.10549	79.16836	S	CMP	549	0
11032232	Bollimora Sari	16.10439	79.17661	T	MT	549	0
11032233	Anjani Konda	16.08433	79.16008	T	MT	549	0
11032234	Sudda Penta	16.07384	79.16146	S	CMP	549	0
11032235	Kakula Konda	16.07127	79.18463	T	MT	549	0
11032236	Gali Bodu	16.09431	79.2305	T	MT	549	0
11032237	Gandi Vagu	16.05136	79.22866	H	STM		0
11032238	Venkatadripalem	16.05058	79.21703	P	PPL	549	0
11032239	Eastern Nallamalas Nine Reserved Forest	16.04558	79.18963	L	RESF		0
11032240	Jangamvaripalle	16.03309	79.19525	P	PPL	549	0
11032241	Motla Penta	16.0474	79.14858	S	CMP	549	0
11032242	Ontiohintamanu	16.02895	79.15917	S	MN	549	0
11032243	Erra Konda	16.01188	79.18207	T	MT	549	0
11032244	Eastern Nallamalas Eight Reserved Forest	16.00189	79.20979	L	RESF		0
11032245	Kolukula	16.00993	79.22423	P	PPL	549	0
11032246	Marri Penta	16.07907	79.0117	S	CMP	549	0
11032247	Mangabanda Vagu	16.22271	79.22203	H	STM		0
11032248	Garabandalachene Vagu	16.24426	79.02463	H	STM		0
11032249	Irakanda Vagu	16.23983	79.05188	H	STMI		0
11032250	Rolla Penta	16.23485	79.13299	S	CMP	549	0
11032251	Virabhadrapuram	16.05818	79.24819	P	PPL	549	0
11032252	Muntaluti Vagu	16.03028	79.16828	H	STM		0
11032268	Jonnala Bodu	16.28287	79.38545	T	HLL	751	0
11032269	Kuppa Konda	16.26527	79.28344	T	HLL	751	0
11032270	Marendia Konda	16.2563	79.32406	T	HLL	751	0
11032271	Mudusaria Konda	16.25804	79.33992	T	HLL	751	0
11032272	Bandathi Konda	16.26046	79.38353	T	HLL	751	0
11032273	Guni Konda	16.29706	79.41014	T	HLL	751	0
11032274	Vattimanu Konda	16.29899	79.39107	T	HLL	751	0
11032275	Naila Konda	16.29023	79.49389	T	HLL	549	0
11032276	Jhanda Bodu	16.45438	79.39895	T	HLL	751	0
11032277	Latchamma Bhavi	16.44307	79.31364	L	LCTY	751	0
11032278	Vami Konda	16.48375	79.2776	T	MESA		0
11032279	Peddapandi Konda	16.46439	79.33002	T	MESA		0
11032280	Peddagali Motu	16.26386	79.25456	T	MESA		0
11032281	Kondurivandia Bhavi	16.25086	79.30966	S	MN	751	0
11032282	Vami Konda	16.30203	79.44739	T	MT	549	0
11032283	Durgam Konda	16.2906	79.47249	T	MT	549	0
11032284	Koppunur	16.48668	79.3318	P	PPL	751	0
11032285	Kandlagunta	16.3878	79.2936	P	PPL	751	0
11032286	Gottipalla	16.33326	79.29837	P	PPL	751	0
11032287	Gangulagunta	16.31572	79.28856	P	PPL	751	0
11032288	Chidarametta	16.30801	79.26997	P	PPL	751	0
11032289	Layapalle	16.30228	79.36896	P	PPL	751	0
11032290	Mittamidipalle	16.30269	79.32985	P	PPL	751	0
11032291	Gangireddipalle	16.32248	79.38132	P	PPL	751	0
11032292	Parlapaya	16.31037	79.41555	P	PPL	751	0
11032293	Uppalapadu	16.35509	79.40064	P	PPL	751	0
11032294	Gullapad	16.36488	79.34199	P	PPL	751	0
11032295	Bodilavid	16.3813	79.35278	P	PPL	751	0
11032296	Ratsamallepadu	16.42232	79.37589	P	PPL	751	0
11032297	Terala	16.41567	79.43977	P	PPL	751	0
11032298	Dvarakapuri	16.46861	79.36765	P	PPL	751	0
11032299	Alugurajupalle	16.48151	79.34741	P	PPL	751	0
11032300	Kottapalle	16.48287	79.39941	P	PPL	751	0
11032301	Lingapuram	16.49831	79.42911	P	PPL	751	0
11032302	Rayavaram	16.45783	79.46962	P	PPL	751	0
11032303	Polepalle	16.42642	79.48423	P	PPL	751	0
11032304	Kantsarakunta	16.39608	79.48224	P	PPL	751	0
11032305	Patlavidu	16.38999	79.4437	P	PPL	751	0
11032306	Errapalem	16.38616	79.44829	P	PPL	751	0
11032307	Mutukuru	16.38293	79.46644	P	PPL	751	0
11032308	Chinnapalem	16.25305	79.46213	P	PPL	549	0
11032309	Lambadigudem	16.49553	79.25811	P	PPLQ	751	0
11032310	Chenchugudem	16.41149	79.30341	P	PPLQ	751	0
11032311	Chimatiagundum	16.27599	79.26403	P	PPLQ	751	0
11032312	Kandlagunta Extension Reserved Forest	16.44515	79.38113	L	RESF		0
11032313	Kandlagunta Extension Reserved Forest	16.35427	79.2801	L	RESF		0
11032314	Gangulagunta Extension Reserved Forest	16.32852	79.28187	L	RESF		0
11032315	Mutukuru Extension Reserved Forest	16.29537	79.30532	L	RESF		0
11032316	Gangulagunta Reserved Forest	16.29248	79.26264	L	RESF		0
11032317	Mutukuru Reserved Forest and Extensions	16.28513	79.40804	L	RESF		0
11032318	Mutukuru Extension Reserved Forest	16.2908	79.34602	L	RESF		0
11032319	Mutukuru Extension Reserved Forest	16.34311	79.33609	L	RESF		0
11032320	Veludurti Reserved Forest	16.3722	79.3876	L	RESF		0
11032321	Mandadi One Reserved Forest	16.40956	79.36593	L	RESF		0
11032322	Mandadi Two Reserved Forest	16.42102	79.42461	L	RESF		0
11032323	Pasuvemula Extension Reserved Forest	16.49592	79.35339	L	RESF		0
11032324	Mutukuru Extension Reserved Forest	16.33145	79.43185	L	RESF		0
11032325	Ravi Cheruvu	16.46474	79.31119	H	RSV		0
11032326	Koreti Vagu	16.44103	79.25875	H	STM		0
11032327	Viraswamy Vagu	16.33739	79.2708	H	STM		0
11032328	Pulichintapaya Vagu	16.33499	79.26931	H	STM		0
11032329	Devapalle Vagu	16.30505	79.3119	H	STM		0
11032330	Bottala Vagu	16.36959	79.41007	H	STM		0
11032331	Kuruva Vagu	16.2534	79.46059	H	STM		0
11032332	Chelima Vagu	16.26129	79.4613	H	STM		0
11032333	Mekuti Vagu	16.34314	79.28377	H	STM		0
11032334	Burugutla Vagu	16.41324	79.3014	H	STM		0
11032335	Edibogula Vagu	16.40757	79.47972	H	STMI		0
11032336	Erra Vagu	16.37156	79.43394	H	STMI		0
11032338	Aklavaram	16.4124	79.25736	S	TRIG	751	0
11032339	Chennavaram Vagu	16.25087	79.27413	H	STM		0
11032360	Peddagali Kattava	16.24937	79.26354	L	LCTY	751	0
11032363	Botukulapaya	16.24073	79.26718	P	PPL	751	0
11032364	Jinkalapollah Bhavi	16.24455	79.31199	T	HLL	751	0
11032365	Devupalle	16.23407	79.29071	P	PPL	751	0
11032366	Jillela Penta	16.21525	79.31953	S	CMP	549	0
11032367	Parikibhavi Penta	16.21039	79.31012	S	CMP	549	0
11032368	Nettam Kunta	16.21363	79.29764	S	TRIG	549	0
11032369	Kodandla Bhavi	16.21288	79.26822	S	MN	751	0
11032370	Kanutlapaya Chelima	16.18509	79.26279	P	PPLQ	549	0
11032371	Murikimalla Penta	16.18593	79.2909	S	CMP	549	0
11032372	Mudavala Konda	16.18857	79.30927	T	MT	549	0
11032373	Arimanu Dinne	16.17799	79.28591	S	TRIG	549	0
11032374	Chagalbanda Dona	16.17447	79.27039	P	PPLQ	549	0
11032375	Uchala Bodu	16.18085	79.25052	T	MT	751	0
11032376	Netti Penta	16.16551	79.25214	S	CMP	549	0
11032377	Nerjamala	16.15621	79.3162	P	PPL	549	0
11032378	Eastern Nallamalais Eleven Reserved Forest	16.14294	79.31731	L	RESF		0
11032379	Vasalapaya Penta	16.14632	79.26996	S	CMP	549	0
11032380	Dusapotu Konda	16.12693	79.25025	T	MT	549	0
11032381	Yandrapalle	16.11324	79.32193	P	PPL	549	0
11032382	Eastern Nallamalais Ten Reserved Forest	16.09615	79.29783	L	RESF		0
11032383	Tapasela Bodu	16.09201	79.28329	T	MT	549	0
11032384	Regulapalle	16.06588	79.26103	P	PPL	549	0
11032385	Gaddamidipalle	16.05061	79.25048	P	PPL	549	0
11032386	Mogullapalle	16.06064	79.27024	P	PPL	549	0
11032387	Pandivanipalle	16.05087	79.28429	P	PPL	549	0
11032388	Millampalle	16.04994	79.30111	P	PPL	549	0
11032389	Ralla Vagu	16.02967	79.363	H	STM		0
11032390	Erragondapalem Reserved Forest	16.00469	79.28622	L	RESF		0
11032391	Gollavidipi	16.01684	79.32995	P	PPL	549	0
11032392	Ayyambhotlapalle	16.0262	79.36057	P	PPL	549	0
11032393	Ramachandrapuram	16.03027	79.36679	P	PPL	549	0
11032394	Ramasamudram	16.0215	79.3936	P	PPL	549	0
11032395	Channampalle	16.05565	79.39467	P	PPL	549	0
11032396	Ramalingaswami	16.03505	79.35439	S	TMPL	549	0
11032397	Muraripalle	16.05963	79.35412	P	PPL	549	0
11032398	Ranganapalem	16.07293	79.37068	P	PPL	549	0
11032399	Chapalamadugu	16.07301	79.37748	P	PPL	549	0
11032400	Kottapalle	16.0813	79.37836	P	PPL	549	0
11032401	Kundampalle	16.07916	79.3625	P	PPL	549	0
11032402	Doddireddipalle	16.08755	79.37559	P	PPL	549	0
11032403	Pidikityanipalle	16.08557	79.3952	P	PPL	549	0
11032404	Nayadupalem	16.08549	79.40072	P	PPL	549	0
11032405	Errapalem	16.09351	79.40542	P	PPL	549	0
11032406	Kavulakuntla	16.09734	79.40509	P	PPL	549	0
11032407	Ayyapareddipalle	16.09423	79.38245	P	PPL	549	0
11032408	Duvvaleru River	16.02998	79.36329	H	STMI		0
11032409	Komaravolu	16.09975	79.32998	P	PPL	549	0
11032410	Ratsa Konda	16.11902	79.3665	T	MT	549	0
11032411	Pedda Vagu	16.11708	79.38944	H	STM		0
11032412	Ratsakonda	16.12798	79.38999	P	PPL	549	0
11032413	Venkatareddipalle	16.13806	79.38982	P	PPL	549	0
11032414	Eddula Konda	16.14357	79.38327	T	HLL	549	0
11032415	Mallapalem	16.13511	79.34478	P	PPL	549	0
11032416	Korni Konda	16.16111	79.34176	T	MT	549	0
11032417	Eastern Nallamalais Twelve Reserved Forest	16.16194	79.36911	L	RESF		0
11032418	Kasavaram Penta	16.17592	79.36276	S	CMP	549	0
11032419	Pambadi Konda	16.18539	79.33686	T	MT	549	0
11032420	Sudda Penta	16.20244	79.3484	S	CMP	549	0
11032421	Markapur Reserved Forest	16.20269	79.39211	L	RESF		0
11032422	Tarla Konda	16.22772	79.32684	T	MT	549	0
11032423	Pollsetti Bhavi	16.23197	79.33882	S	MN	751	0
11032424	Pulsanutuia Bhavi	16.24317	79.36289	S	MN	751	0
11032425	Venkatamma Kunta	16.23002	79.36332	T	DPR		0
11032426	Sakalavani Kuvva	16.2431	79.38277	T	MT	751	0
11032427	Utla Penta	16.22595	79.39222	S	CMP	549	0
11032428	Ravurivaripadu Penta	16.24397	79.42373	S	CMP	549	0
11032429	Manabotu Penta	16.24867	79.45183	S	CMP	549	0
11032430	Kattu Konda	16.24317	79.46067	T	MT	549	0
11032431	Erra Konda	16.23176	79.48601	T	MT	549	0
11032432	Kalavaladinne Penta	16.22898	79.42885	S	CMP	549	0
11032433	Koppu Kuvva	16.24186	79.41128	T	MT	549	0
11032434	Gara Penta	16.21954	79.43192	S	CMP	549	0
11032435	Tokapenta	16.20962	79.4214	P	PPL	549	0
11032436	Eddinadinne Penta	16.20868	79.41488	S	CMP	549	0
11032437	Maredumanipenta	16.21074	79.43177	P	PPL	549	0
11032438	Nunekuruva Konda	16.2128	79.46985	T	MT	549	0
11032439	Eastern Nallamalais Thirteen Reserved Forest	16.1889	79.43228	L	RESF		0
11032440	Namala Konda	16.21627	79.38838	T	MT	549	0
11032441	Vummadivaram	16.15689	79.39714	P	PPL	549	0
11032442	Kamhagiri Konda	16.17746	79.4803	T	MT	549	0
11032443	Vasalakonda	16.15481	79.47796	P	PPLQ	549	0
11032444	Chagatla	16.15745	79.49357	P	PPL	549	0
11032445	Kammavaripalle	16.13834	79.43684	P	PPL	549	0
11032446	Gangavaram	16.14125	79.43943	P	PPL	549	0
11032447	Nalla Konda	16.11807	79.46308	T	MT	549	0
11032448	Adda Konda	16.08667	79.46587	T	MT	549	0
11032449	Ganapavaram Reserved Forest	16.08901	79.44484	L	RESF		0
11032450	Yandurivaripalem	16.04355	79.48975	P	PPL	549	0
11032451	Medapi	16.03474	79.49934	P	PPL	549	0
11032452	Ganapayaram	16.03454	79.47567	P	PPL	549	0
11032453	Mittapalem	16.01948	79.40518	P	PPL	549	0
11032454	Cherlopalle	16.00756	79.42245	P	PPL	549	0
11032455	Nasugundam	16.00188	79.44543	P	PPL	549	0
11032471	Danta Pahad	16.67203	79.57719	L	LCTY		0
11032473	Era Gutta	16.74994	79.53744	T	MESA		0
11032474	Mandal Gattu	16.70806	79.51477	T	MESA		0
11032481	Gottimukkala	16.63954	79.56689	P	PPL	751	0
11032482	Jattipalem	16.59923	79.49895	P	PPL	751	0
11032483	Goli	16.5893	79.52378	P	PPL	751	0
11032484	Pasarlapadu	16.57092	79.5182	P	PPL	751	0
11032485	Mittagudipadu	16.57073	79.53884	P	PPL	751	0
11032486	Kottapaluvayi	16.54107	79.50324	P	PPL	751	0
11032487	Rentala	16.52923	79.56506	P	PPL	751	0
11032488	Manchikallu	16.50071	79.52978	P	PPL	751	0
11032489	Cherlagudipadu	16.50534	79.64387	P	PPL	751	0
11032490	Jangameswarapuram	16.53787	79.64096	P	PPL	751	0
11032491	Pallegunta	16.54303	79.65361	P	PPL	751	0
11032492	Gangavaram	16.57518	79.64426	P	PPL	751	0
11032493	Pulipadu	16.60816	79.65248	P	PPL	751	0
11032494	Daida	16.6382	79.60487	P	PPL	751	0
11032495	Telukutla	16.63452	79.60173	P	PPL	751	0
11032496	Iragudem	16.66838	79.62609	P	PPL	548	0
11032503	Mahankaligudem	16.69748	79.69904	P	PPL	548	0
11032504	Ramapuram	16.68595	79.69327	P	PPL	751	0
11032505	Bhatrupalem	16.67897	79.7311	P	PPL	751	0
11032506	Pondugala	16.67966	79.66302	P	PPL	751	0
11032507	Gamalapadu	16.61328	79.71522	P	PPL	751	0
11032508	Irikepalle	16.60617	79.71593	P	PPL	751	0
11032509	Nadikude	16.59406	79.71668	P	PPL	751	0
11032510	Ambapuram	16.55988	79.68441	P	PPL	751	0
11032511	Alugumallipadu	16.57293	79.73026	P	PPL	751	0
11032512	Takkellapadu	16.56977	79.73726	P	PPL	751	0
11032513	Budavada	16.55753	79.72121	P	PPL	751	0
11032514	Kachavaram	16.53608	79.71869	P	PPL	751	0
11032515	Gogulapadu	16.53451	79.70642	P	PPL	751	0
11032516	Sankarapuram Siddhehayi	16.52396	79.71511	P	PPL	751	0
11032517	Gadevaripalle	16.51038	79.71393	P	PPL	751	0
11032518	Bhatavaripalem	16.5061	79.70486	P	PPL	751	0
11032519	Betel	16.62019	79.7248	P	PPL	751	0
11032520	Ayyavaripalem	16.63508	79.65613	P	PPLQ	751	0
11032522	Virlapalem State Forest	16.71428	79.578	L	RESF		0
11032523	Goli Reserved Forest	16.62202	79.51937	L	RESF		0
11032524	Daida Reserved Forest	16.64058	79.58253	L	RESF		0
11032525	Daida Reserved Forest	16.64815	79.63748	L	RESF		0
11032526	Wazirabad State Forest	16.71847	79.66169	L	RESF		0
11032527	Raj Gutta State Forest	16.72182	79.61574	L	RESF		0
11032528	Wazirabad State Forest	16.74423	79.65953	L	RESF		0
11032529	Pasupula Bodu State Forest	16.74707	79.69194	L	RESF		0
11032530	Nirchinta Vagu State Forest	16.74661	79.74279	L	RESF		0
11032531	Ravipahad State Forest	16.72087	79.72014	L	RESF		0
11032532	Saidolnam State Forest	16.70237	79.69988	L	RESF		0
11032533	Madinapadu Extension One Reserved Forest	16.67504	79.72058	L	RESF		0
11032534	Gamalapadu Reserved Forest	16.65093	79.7082	L	RESF		0
11032535	Madinapadu Extension Two Reserved Forest	16.65504	79.71934	L	RESF		0
11032536	Dachepalte Reserved Forest	16.61568	79.73148	L	RESF		0
11032537	Gurkabhavi Bandam Nadi	16.67526	79.59548	H	STM		0
11032538	Goli Vagu	16.63146	79.52363	H	STM		0
11032539	Dandi Vagu	16.66709	79.64988	H	STM		0
11032540	Gadithela Vagu	16.66014	79.62669	H	STM		0
11032541	Boga Vagu	16.7129	79.6689	H	STM		0
11032542	Edda Vagur	16.67948	79.59205	H	STM		0
11032543	Naguileru Vagu	16.68803	79.71082	H	STM		0
11032544	Bugga Vagu	16.56683	79.52066	H	STM		0
11034490	Inuparati Konda	16.32055	79.54958	T	HLL	751	0
11034491	Raval Konda	16.29647	79.52913	T	HLL	549	0
11034492	Peddagavala Konda	16.27923	79.60757	T	HLL	751	0
11034493	Kutchula Bodu	16.32489	79.61527	T	HLL	751	0
11034494	Sudda Konda	16.2709	79.53525	T	MT	549	0
11034495	Bonta Konda	16.25545	79.61328	T	MT	751	0
11034496	Sari Konda	16.25577	79.63705	T	MT	751	0
11034497	Chakralamallaya	16.3402	79.57588	T	MT	751	0
11034498	Kakirala Konda	16.35921	79.58856	T	MT	751	0
11034499	Palugu Bodu	16.38763	79.64998	T	MT	751	0
11034500	Kanchi Konda	16.37559	79.70725	T	MT	751	0
11034501	Doddi Konda	16.37522	79.6676	T	MT	751	0
11034502	Kandanala Konda	16.31041	79.74182	T	MT	751	0
11034503	Gangaraju Konda	16.27297	79.67339	T	MT	751	0
11034504	Chinnaedduta Konda	16.27268	79.70382	T	MT	751	0
11034505	Talla Konda	16.25427	79.66497	T	MT	751	0
11034506	Borra Konda	16.26074	79.74528	T	MT	751	0
11034507	Madugala	16.49995	79.57519	P	PPL	751	0
11034508	Syamarajpuram	16.48454	79.56727	P	PPL	751	0
11034509	Darvemula	16.43612	79.55178	P	PPL	751	0
11034510	Dharmavaram	16.43584	79.55346	P	PPL	751	0
11034511	Obulesunipalle	16.4217	79.5578	P	PPL	751	0
11034512	Atmakuru	16.42701	79.50188	P	PPL	751	0
11034513	Kolagutla	16.3995	79.50762	P	PPL	751	0
11034514	Jangamaneswarapuram	16.38698	79.53455	P	PPL	751	0
11034515	Kakirala	16.34498	79.55135	P	PPL	751	0
11034516	Minchalapadu	16.33632	79.51516	P	PPL	751	0
11034517	Gandiganamala	16.2957	79.57224	P	PPL	751	0
11034518	Errapalem	16.27606	79.56207	P	PPL	549	0
11034520	Ravulapuram	16.25929	79.58388	P	PPL	751	0
11034521	Sholayapalem	16.28274	79.5684	P	PPL	751	0
11034522	Domalagunda	16.29615	79.58784	P	PPL	751	0
11034523	Mekaladinne	16.33881	79.61409	P	PPL	751	0
11034524	Ayyanapalem	16.3453	79.63888	P	PPL	751	0
11034525	Papayapalem	16.36889	79.64048	P	PPL	751	0
11034526	Narmalapadu	16.43993	79.64584	P	PPL	751	0
11034527	Miriyala	16.47435	79.64516	P	PPL	751	0
11034528	Peddakodamagundla	16.49346	79.70948	P	PPL	751	0
11034529	Chinnakodamagundla	16.49378	79.7163	P	PPL	751	0
11034530	Kakanivaripalem	16.48635	79.71022	P	PPL	751	0
11034531	Vyapakumpalle	16.47262	79.72887	P	PPL	751	0
11034532	Chintapalle	16.45427	79.74831	P	PPL	751	0
11034533	Marripalem	16.35123	79.65453	P	PPL	751	0
11034534	Hanumapuram	16.34277	79.66939	P	PPL	751	0
11034535	Chakrayapalem	16.34026	79.69126	P	PPL	751	0
11034536	Garikapadu	16.32271	79.69486	P	PPL	751	0
11034537	Paidipad	16.33141	79.71636	P	PPL	751	0
11034538	Mellavagu	16.34551	79.73808	P	PPL	751	0
11034539	Reddipalem	16.3556	79.7375	P	PPL	751	0
11034540	Lalipuram	16.36025	79.72603	P	PPL	751	0
11034541	Gummanampadu	16.30933	79.66999	P	PPL	751	0
11034542	Thatidona	16.39725	79.69169	P	PPLQ	751	0
11034543	Madugala Reserved Forest	16.4945	79.5474	L	RESF		0
11034544	Darvemula Reserved Forest	16.46149	79.52136	L	RESF		0
11034545	Kakirala Two Reserved Forest And Extensions	16.32286	79.57055	L	RESF		0
11034546	Bollapalle Reserved Forest	16.25568	79.66423	L	RESF		0
11034547	Kakiralai Reserved Forest	16.38902	79.65982	L	RESF		0
11034548	Darvemula Extension Reserved Forest	16.47007	79.54503	L	RESF		0
11034549	Kakirala Extension Reserved Forest	16.40836	79.66288	L	RESF		0
11034550	Bollapalle Extension Reserved Forest	16.30618	79.6879	L	RESF		0
11034551	Lanja Cheruvu	16.40323	79.66773	H	RSVI		0
11034552	Komati Kunta	16.28889	79.74532	H	RSVI		0
11034553	Bugga Vagu	16.5671	79.5206	H	STM		0
11034554	Gundala Vagu	16.41595	79.55455	H	STM		0
11034555	Pala Sela	16.44596	79.70271	H	STM		0
11034556	Yalaboti Vagu	16.32882	79.69981	H	STM		0
11034557	Pedda Vagu	16.29817	79.60286	H	STM		0
11034558	Vedurlapaya Vagu	16.41047	79.50348	H	STMI		0
11034559	Bhrameswarudu	16.39453	79.62999	S	TMPL	751	0
11034560	Mantralamma	16.39048	79.72297	S	TMPL	751	0
11034600	Chinna Kandleru River	16.13303	79.53664	H	STMI		0
11035174	Katukaralla Bodu	16.2312	79.50313	T	HLL	549	0
11035175	Chintaginjalapaya	16.22833	79.51649	P	PPL	549	0
11035176	Syamaraju Kuva	16.23758	79.52524	T	HLL	549	0
11035177	Eastern Nallamalais Reserved Forest	16.23506	79.53477	L	RESF		0
11035178	Marrivemula	16.23409	79.55573	P	PPL	549	0
11035179	Garladinne	16.24552	79.56097	P	PPL	751	0
11035180	Gajulapalle	16.24558	79.56033	P	PPL	549	0
11035181	Mannepallepadu	16.23217	79.56516	P	PPL	751	0
11035182	Sudda Vagu	16.1852	79.5521	H	STMI		0
11035183	Biranenipatte	16.1984	79.55461	P	PPL	549	0
11035184	Gangupalle	16.19833	79.56182	P	PPL	751	0
11035185	Khandrika	16.18667	79.56181	P	PPL	751	0
11035186	Singupalle	16.18903	79.54104	P	PPL	549	0
11035187	Satakodu	16.19514	79.50168	P	PPL	549	0
11035206	Gutlapalle	16.16193	79.53973	P	PPL	751	0
11035207	Kandurla Konda	16.1562	79.56801	T	MT	751	0
11035208	Bollapalle Extension Reserved Forest	16.16099	79.63216	L	RESF		0
11035209	Palukur	16.12797	79.54251	P	PPL	751	0
11035210	Manepalle	16.12812	79.53881	P	PPL	549	0
11035211	Remtapalle	16.13134	79.50018	P	PPL	549	0
11035212	Ramapuram	16.12505	79.55551	P	PPL	751	0
11035213	Siddanapalem	16.10844	79.51563	P	PPL	549	0
11035214	Isukatripuravaram	16.08448	79.50446	P	PPL	549	0
11035215	Tsautapacherla	16.06831	79.54284	P	PPL	549	0
11035216	Ganesunipalem	16.0709	79.55234	P	PPL	751	0
11035217	Kingala Konda	16.09009	79.57198	T	HLL	751	0
11035218	Tsautapalem	16.05307	79.56054	P	PPL	751	0
11035219	Venganapalem	16.04898	79.54889	P	PPL	549	0
